CustomerKey,Recency_Days,Frequency,Monetary,FirstPurchaseDate,LastPurchaseDate,TotalOrders,TotalQuantity,TotalRevenue,AvgOrderValue,StdOrderValue,TotalProfit,CustomerLifetime_Days,AvgDaysBetweenOrders,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
20401,157,1,1096.0317,2017-01-24,2017-01-24,1,7,1096.0317,274.007925,484.53655969688106,455.18520000000007,0,0.0,MRS.,HANNAH,JENKINS,1942-04-11,M,F,hannah30@adventure-works.com,"$50,000 ",4,Bachelors,Management,Y
20402,194,1,9.98,2016-12-18,2016-12-18,1,2,9.98,9.98,,6.247400000000001,0,0.0,MR.,VINCENT,LIANG,1946-07-15,M,M,vincent16@adventure-works.com,"$20,000 ",4,High School,Skilled Manual,N
20403,4,1,14.56,2017-06-26,2017-06-26,1,4,14.56,7.28,3.818376618407357,9.1144,0,0.0,MR.,MITCHELL,LAL,1946-02-10,M,M,mitchell8@adventure-works.com,"$20,000 ",4,High School,Skilled Manual,N
20405,223,1,2301.5625,2016-11-19,2016-11-19,1,2,2301.5625,1150.78125,1457.744823589892,935.9987,0,0.0,MR.,ISAIAH,CAMPBELL,1978-07-03,S,M,isaiah30@adventure-works.com,"$70,000 ",0,Partial College,Skilled Manual,N
20406,111,1,59.980000000000004,2017-03-11,2017-03-11,1,2,59.980000000000004,29.990000000000002,35.35533905932738,37.5474,0,0.0,MRS.,FELICIA,MUNOZ,1948-02-05,M,F,felicia6@adventure-works.com,"$20,000 ",2,Partial High School,Clerical,Y
20407,135,1,9.98,2017-02-15,2017-02-15,1,2,9.98,9.98,,6.247400000000001,0,0.0,MR.,KRISTOPHER,VANCE,1948-11-24,M,M,kristopher4@adventure-works.com,"$20,000 ",2,Partial High School,Clerical,Y
20409,134,1,34.95,2017-02-16,2017-02-16,1,5,34.95,17.475,3.5426049737446035,21.878500000000003,0,0.0,MS.,SOPHIA,YOUNG,1977-11-17,S,F,sophia22@adventure-works.com,"$40,000 ",0,Partial College,Skilled Manual,Y
20410,261,1,64.95,2016-10-12,2016-10-12,1,5,64.95,21.650000000000002,12.588355730594841,40.658500000000004,0,0.0,MR.,RICHARD,JACKSON,1977-06-12,M,M,richard52@adventure-works.com,"$40,000 ",0,Partial College,Skilled Manual,Y
20411,227,1,67.1823,2016-11-15,2016-11-15,1,3,67.1823,22.394099999999998,11.86924940381657,41.7046,0,0.0,MR.,COLE,JAMES,1977-06-05,M,M,cole0@adventure-works.com,"$60,000 ",0,Partial College,Skilled Manual,Y
20412,236,1,2263.274,2016-11-06,2016-11-06,1,3,2263.274,754.4246666666667,1235.9586574606465,898.838,0,0.0,MR.,DAVID,JACKSON,1977-10-23,M,M,david70@adventure-works.com,"$70,000 ",0,Partial College,Skilled Manual,Y
20413,279,1,73.5942,2016-09-24,2016-09-24,1,6,73.5942,24.5314,12.735084133212467,46.6249,0,0.0,MS.,TAYLOR,POWELL,1976-05-06,M,F,taylor34@adventure-works.com,"$60,000 ",0,Partial College,Skilled Manual,Y
20414,78,1,98.45,2017-04-13,2017-04-13,1,6,98.45,32.81666666666667,26.690358433961382,61.62950000000001,0,0.0,MS.,AMANDA,BAILEY,1976-11-23,M,F,amanda6@adventure-works.com,"$60,000 ",0,Partial College,Skilled Manual,Y
20415,136,1,27.2684,2017-02-14,2017-02-14,1,4,27.2684,13.6342,5.1678191996237635,12.1254,0,0.0,MRS.,EVELYN,SAI,1949-06-16,M,F,evelyn6@adventure-works.com,"$20,000 ",2,Partial High School,Clerical,Y
20416,303,2,4118.26,2015-05-04,2016-08-31,2,2,4118.26,2059.13,2148.3883911434637,1603.3162000000002,485,242.5,MR.,DALE,GOEL,1949-12-22,S,M,dale17@adventure-works.com,"$30,000 ",3,Partial College,Clerical,Y
20417,254,1,76.2684,2016-10-19,2016-10-19,1,4,76.2684,25.4228,25.49267242797428,21.419400000000003,0,0.0,MR.,BRUCE,VAZQUEZ,1950-02-11,M,M,bruce35@adventure-works.com,"$30,000 ",3,Partial College,Clerical,N
20418,305,2,4205.8942,2015-05-25,2016-08-29,2,4,4205.8942,1051.47355,1700.7121782648614,1637.3503,462,231.0,MR.,JOE,VAZQUEZ,1950-04-13,M,M,joe38@adventure-works.com,"$30,000 ",3,Partial College,Clerical,N
20419,264,1,9.98,2016-10-09,2016-10-09,1,2,9.98,9.98,,6.247400000000001,0,0.0,MR.,BILLY,ROMERO,1951-04-08,M,M,billy11@adventure-works.com,"$20,000 ",2,Partial High School,Clerical,Y
20420,298,2,4151.21,2015-05-03,2016-09-05,2,7,4151.21,1037.8025,1711.5311525332124,1623.9427,491,245.5,MRS.,EVELYN,MEHTA,1951-02-04,M,F,evelyn15@adventure-works.com,"$30,000 ",3,High School,Skilled Manual,Y
20421,232,1,128.96,2016-11-10,2016-11-10,1,4,128.96,42.98666666666667,19.93063053025,59.34880000000001,0,0.0,MS.,VICTORIA,ALEXANDER,1980-07-18,S,F,victoria65@adventure-works.com,"$40,000 ",0,Partial High School,Clerical,Y
20422,172,1,1024.3975,2017-01-09,2017-01-09,1,5,1024.3975,341.46583333333336,570.694036417136,409.78710000000007,0,0.0,MS.,MARIA,BROOKS,1980-08-17,S,F,maria20@adventure-works.com,"$60,000 ",0,Partial College,Skilled Manual,Y
20423,281,2,4199.0004,2015-05-18,2016-09-22,2,5,4199.0004,1049.7501,1702.062894201038,1652.6016000000002,493,246.5,MRS.,ALICIA,GOEL,1952-10-10,S,F,alicia15@adventure-works.com,"$30,000 ",3,High School,Skilled Manual,Y
20425,298,2,4118.26,2015-05-22,2016-09-05,2,2,4118.26,2059.13,2148.3883911434637,1603.3162000000002,472,236.0,MRS.,SABRINA,TORRES,1952-11-17,M,F,sabrina7@adventure-works.com,"$30,000 ",3,High School,Skilled Manual,Y
20426,293,2,4161.24,2015-05-04,2016-09-10,2,4,4161.24,1387.08,1913.8286096461197,1630.2216,495,247.5,MR.,JOHNATHAN,PEREZ,1952-10-04,M,M,johnathan20@adventure-works.com,"$30,000 ",3,High School,Skilled Manual,Y
20427,130,2,5312.9042,2015-05-28,2017-02-20,2,3,5312.9042,1770.9680666666666,1773.3487284984906,2047.0722,634,317.0,MR.,MARIO,RAJE,1953-04-07,S,M,mario12@adventure-works.com,"$40,000 ",3,Partial College,Skilled Manual,Y
20429,121,2,5376.4042,2015-05-15,2017-03-01,2,4,5376.4042,1344.10105,1680.8843728574582,2086.8232000000003,656,328.0,MR.,CURTIS,GAO,1953-04-25,M,M,curtis11@adventure-works.com,"$40,000 ",3,Partial College,Skilled Manual,Y
20430,154,2,5793.4767,2015-05-12,2017-01-27,2,3,5793.4767,1931.1589000000001,1785.5305899581026,2289.4709000000003,626,313.0,MR.,MAURICE,ASHE,1954-02-04,M,M,maurice23@adventure-works.com,"$70,000 ",2,Partial College,Skilled Manual,Y
20431,93,1,19.97,2017-03-29,2017-03-29,1,3,19.97,9.985,0.0070710678118646965,12.501100000000001,0,0.0,MR.,COREY,RAJE,1975-12-09,S,M,corey12@adventure-works.com,"$40,000 ",0,Partial College,Skilled Manual,Y
20432,51,1,29.96,2017-05-10,2017-05-10,1,4,29.96,14.98,7.0710678118654755,18.754800000000003,0,0.0,MR.,JUAN,SANDERS,1975-02-20,S,M,juan13@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,Y
20433,20,1,110.7004,2017-06-10,2017-06-10,1,7,110.7004,27.6751,16.177560673558503,68.0402,0,0.0,MS.,CHLOE,TAYLOR,1975-06-27,M,F,chloe42@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,Y
20434,174,1,1048.5048,2017-01-07,2017-01-07,1,2,1048.5048,524.2524,673.4274266199885,411.13120000000004,0,0.0,MR.,NATHAN,SHARMA,1975-10-13,S,M,nathan27@adventure-works.com,"$60,000 ",0,Partial College,Skilled Manual,N
20435,164,1,73.5942,2017-01-17,2017-01-17,1,6,73.5942,24.5314,12.73508413321247,46.6249,0,0.0,MS.,NATALIE,GREEN,1975-11-26,M,F,natalie57@adventure-works.com,"$60,000 ",0,Partial College,Skilled Manual,Y
20436,150,1,1019.4075,2017-01-31,2017-01-31,1,4,1019.4075,339.8025,572.1269067643559,406.6634000000001,0,0.0,MS.,ANNA,BARNES,1975-04-26,S,F,anna27@adventure-works.com,"$60,000 ",0,Partial College,Skilled Manual,N
20437,168,1,1035.4275,2017-01-13,2017-01-13,1,2,1035.4275,517.71375,682.6744741295994,416.69200000000006,0,0.0,MS.,GABRIELLA,HOWARD,1975-10-12,S,F,gabriella9@adventure-works.com,"$60,000 ",0,Partial College,Skilled Manual,N
20438,260,1,94.94,2016-10-13,2016-10-13,1,6,94.94,31.646666666666665,22.551794459273818,59.4322,0,0.0,MR.,ROBERT,SCOTT,1975-12-22,S,M,robert56@adventure-works.com,"$60,000 ",0,Partial College,Skilled Manual,Y
20439,306,1,29.96,2016-08-28,2016-08-28,1,4,29.96,14.98,7.0710678118654755,18.754800000000003,0,0.0,MS.,CHLOE,ROGERS,1973-04-04,M,F,chloe48@adventure-works.com,"$60,000 ",0,Partial College,Skilled Manual,N
20440,215,1,19.98,2016-11-27,2016-11-27,1,2,19.98,19.98,,12.5074,0,0.0,MS.,ALEXANDRA,HUGHES,1973-05-26,S,F,alexandra34@adventure-works.com,"$60,000 ",0,Partial College,Skilled Manual,N
20441,124,1,48.6142,2017-02-26,2017-02-26,1,4,48.6142,24.3071,13.204653453233824,30.987499999999997,0,0.0,MS.,ABIGAIL,HENDERSON,1973-10-20,M,F,abigail30@adventure-works.com,"$60,000 ",0,Partial College,Professional,N
20442,226,1,2222.7325,2016-11-16,2016-11-16,1,5,2222.7325,555.683125,1084.0017921675203,886.651,0,0.0,MR.,JORGE,CHEN,1973-01-15,M,M,jorge3@adventure-works.com,"$70,000 ",0,Partial College,Professional,Y
20443,85,1,43.518100000000004,2017-04-06,2017-04-06,1,4,43.518100000000004,14.506033333333335,7.830661032335223,26.335600000000003,0,0.0,MR.,ADRIAN,COX,1976-04-08,S,M,adrian12@adventure-works.com,"$60,000 ",0,Partial College,Professional,N
20444,157,2,5835.8598,2015-05-30,2017-01-24,2,7,5835.8598,1167.1719600000001,1639.7036744015925,2301.7002,605,302.5,MRS.,CARA,ZENG,1955-09-13,S,F,cara18@adventure-works.com,"$80,000 ",2,High School,Skilled Manual,Y
20445,157,2,5839.5287,2015-05-21,2017-01-24,2,5,5839.5287,1459.882175,1736.0384103690187,2315.9311000000002,614,307.0,MRS.,BARBARA,DENG,1955-10-19,M,F,barbara32@adventure-works.com,"$80,000 ",2,High School,Skilled Manual,Y
20446,162,2,5775.7325,2015-05-01,2017-01-19,2,4,5775.7325,1925.2441666666666,1794.96359857995,2277.8079000000002,629,314.5,MR.,CLAYTON,RAI,1955-02-07,M,M,clayton35@adventure-works.com,"$80,000 ",2,High School,Skilled Manual,Y
20447,154,2,5787.7925,2015-05-02,2017-01-27,2,6,5787.7925,1446.948125,1750.1446139621519,2285.3573,636,318.0,MRS.,JODI,GOEL,1956-03-02,S,F,jodi20@adventure-works.com,"$80,000 ",2,High School,Skilled Manual,N
20448,172,2,5813.7251,2015-05-22,2017-01-09,2,9,5813.7251,1162.7450199999998,1643.5059025734442,2294.1743,598,299.0,,JÉSUS,BLANCO,1956-02-22,M,,jésus14@adventure-works.com,"$80,000 ",2,High School,Skilled Manual,Y
20449,170,1,19.98,2017-01-11,2017-01-11,1,2,19.98,19.98,,12.5074,0,0.0,MS.,RACHEL,WALKER,1976-04-07,S,F,rachel26@adventure-works.com,"$60,000 ",0,Partial College,Professional,N
20450,170,2,5759.8325,2015-05-23,2017-01-11,2,2,5759.8325,2879.91625,987.62134458411,2267.8545000000004,599,299.5,MR.,EDWIN,TANG,1957-02-10,S,M,edwin26@adventure-works.com,"$70,000 ",2,High School,Professional,Y
20451,164,2,5792.4325,2015-05-20,2017-01-17,2,3,5792.4325,1930.8108333333332,1786.0854503570324,2288.2621,608,304.0,MRS.,KELLI,ANAND,1957-05-15,S,F,kelli45@adventure-works.com,"$70,000 ",2,High School,Professional,Y
20452,169,2,5893.5667,2015-05-26,2017-01-12,2,6,5893.5667,982.2611166666667,1534.956194079063,2352.1272,597,298.5,MRS.,KELLI,XIE,1957-10-11,S,F,kelli26@adventure-works.com,"$70,000 ",2,High School,Professional,N
20453,329,1,21.49,2016-08-05,2016-08-05,1,1,21.49,21.49,,13.452699999999998,0,0.0,MR.,BRYANT,ARUN,1958-09-17,M,M,bryant7@adventure-works.com,"$100,000 ",1,Bachelors,Management,Y
20454,180,1,45.269999999999996,2017-01-01,2017-01-01,1,3,45.269999999999996,22.634999999999998,28.772174926480616,28.338899999999995,0,0.0,MR.,FERNANDO,MARTINEZ,1958-06-09,S,M,fernando15@adventure-works.com,"$110,000 ",5,Bachelors,Management,Y
20456,153,2,5783.6825,2015-05-15,2017-01-28,2,5,5783.6825,1927.8941666666667,1790.7361898398335,2282.7846,624,312.0,MR.,ALFREDO,RAMOS,1958-02-10,S,M,alfredo18@adventure-works.com,"$130,000 ",0,Graduate Degree,Management,Y
20457,213,1,90.3257,2016-11-29,2016-11-29,1,6,90.3257,22.581425,18.20047237232686,37.852000000000004,0,0.0,MS.,ALEXANDRA,MORRIS,1974-04-11,M,F,alexandra3@adventure-works.com,"$60,000 ",0,Partial College,Professional,Y
20458,242,1,63.604200000000006,2016-10-31,2016-10-31,1,5,63.604200000000006,21.201400000000003,11.879286758050753,40.3712,0,0.0,MR.,ERICK,SUBRAM,1974-11-14,M,M,erick12@adventure-works.com,"$60,000 ",0,Partial College,Professional,Y
20459,151,1,1034.0817,2017-01-30,2017-01-30,1,2,1034.0817,517.04085,683.6260984357202,416.40470000000005,0,0.0,MS.,MARIA,BARNES,1974-10-07,M,F,maria26@adventure-works.com,"$60,000 ",0,High School,Professional,Y
20460,320,1,21.49,2016-08-14,2016-08-14,1,1,21.49,21.49,,13.452699999999998,0,0.0,MR.,WESLEY,ZENG,1959-03-26,M,M,wesley22@adventure-works.com,"$110,000 ",1,Bachelors,Management,Y
20461,209,1,2243.1667,2016-12-03,2016-12-03,1,6,2243.1667,560.791675,1080.5585813832072,899.9979,0,0.0,MS.,MACKENZIE,NELSON,1966-06-21,S,F,mackenzie31@adventure-works.com,"$150,000 ",0,Bachelors,Management,N
20462,201,1,2269.5024999999996,2016-12-11,2016-12-11,1,7,2269.5024999999996,567.3756249999999,1076.2784372440815,915.9289,0,0.0,MS.,HALEY,MITCHELL,1966-08-24,S,F,haley50@adventure-works.com,"$160,000 ",0,Graduate Degree,Management,N
20463,161,1,1054.9975,2017-01-20,2017-01-20,1,5,1054.9975,351.6658333333333,562.311120823769,428.94270000000006,0,0.0,MRS.,JASMINE,BRYANT,1957-08-26,M,F,jasmine57@adventure-works.com,"$60,000 ",2,High School,Professional,N
20464,187,1,45.86,2016-12-25,2016-12-25,1,6,45.86,15.286666666666667,5.028134180124208,28.7082,0,0.0,MRS.,AMY,LU,1957-01-23,M,F,amy18@adventure-works.com,"$70,000 ",2,Partial College,Professional,Y
20465,205,1,2257.1324999999997,2016-12-07,2016-12-07,1,5,2257.1324999999997,564.2831249999999,1078.2553657440008,908.1854,0,0.0,MRS.,ISABEL,HENDERSON,1957-06-09,M,F,isabel5@adventure-works.com,"$80,000 ",2,Bachelors,Management,Y
20468,40,2,3049.5357,2015-10-24,2017-05-21,2,2,3049.5357,1524.76785,741.5150921338317,1338.0765000000001,575,287.5,MRS.,OLIVIA,RICHARDSON,1956-06-05,M,F,olivia35@adventure-works.com,"$60,000 ",2,High School,Professional,N
20469,11,1,64.95,2017-06-19,2017-06-19,1,5,64.95,21.650000000000002,12.588355730594841,40.658500000000004,0,0.0,MR.,MANUEL,SURI,1956-03-03,M,M,manuel0@adventure-works.com,"$70,000 ",3,Partial College,Professional,N
20470,46,2,4170.0778,2015-10-19,2017-05-15,2,7,4170.0778,834.01556,1119.4885436770705,1927.8763000000001,574,287.0,MRS.,MELISSA,GONZALES,1956-08-26,S,F,melissa12@adventure-works.com,"$70,000 ",3,Partial College,Professional,Y
20471,26,1,92.2584,2017-06-04,2017-06-04,1,5,92.2584,30.752799999999997,21.0331304260683,52.8091,0,0.0,MR.,CARLOS,GONZALEZ,1932-01-05,M,M,carlos36@adventure-works.com,"$50,000 ",2,Graduate Degree,Management,Y
20472,183,1,2224.4325,2016-12-29,2016-12-29,1,5,2224.4325,556.108125,1083.7160819978308,887.7152,0,0.0,MR.,EDWARD,COLEMAN,1965-01-20,S,M,edward54@adventure-works.com,"$90,000 ",4,Partial College,Professional,Y
20474,151,1,63.6042,2017-01-30,2017-01-30,1,5,63.6042,21.2014,11.879286758050753,40.3712,0,0.0,MR.,EDWARD,TURNER,1965-04-05,M,M,edward16@adventure-works.com,"$100,000 ",3,Bachelors,Management,Y
20475,200,1,29.96,2016-12-12,2016-12-12,1,4,29.96,14.98,7.0710678118654755,18.754800000000003,0,0.0,MR.,BLAKE,MARTINEZ,1965-09-26,M,M,blake17@adventure-works.com,"$110,000 ",2,Bachelors,Management,Y
20476,208,1,2268.5125,2016-12-04,2016-12-04,1,6,2268.5125,453.7025,966.1053319352658,915.3092,0,0.0,MRS.,DESTINY,LONG,1965-09-06,S,F,destiny58@adventure-works.com,"$130,000 ",1,Graduate Degree,Management,N
20477,173,1,83.95,2017-01-08,2017-01-08,1,5,83.95,27.983333333333334,23.07076143809158,31.172500000000007,0,0.0,MR.,BRANDON,WASHINGTON,1965-02-17,S,M,brandon10@adventure-works.com,"$130,000 ",2,Graduate Degree,Management,N
20479,77,1,129.44,2017-04-14,2017-04-14,1,4,129.44,64.72,1.7253405460951743,81.02950000000001,0,0.0,MR.,ANDREW,JACKSON,1964-05-20,M,M,andrew21@adventure-works.com,"$80,000 ",4,Bachelors,Management,Y
20480,163,1,1035.4275,2017-01-18,2017-01-18,1,2,1035.4275,517.71375,682.6744741295994,416.69200000000006,0,0.0,MR.,CARLOS,COX,1962-05-24,S,M,carlos12@adventure-works.com,"$40,000 ",3,High School,Skilled Manual,Y
20481,153,1,1048.5048,2017-01-28,2017-01-28,1,2,1048.5048,524.2524,673.4274266199885,411.13120000000004,0,0.0,MR.,JORDAN,EDWARDS,1962-03-07,M,M,jordan55@adventure-works.com,"$40,000 ",3,High School,Skilled Manual,Y
20482,185,1,2181.5625,2016-12-27,2016-12-27,1,1,2181.5625,2181.5625,,860.8787,0,0.0,MRS.,GINA,DIAZ,1962-04-22,S,F,gina3@adventure-works.com,"$70,000 ",1,Bachelors,Professional,N
20483,4,2,4181.7662,2015-11-08,2017-06-26,2,6,4181.7662,1045.44155,1171.8961593668541,1930.2489,596,298.0,MR.,AUSTIN,KUMAR,1962-03-10,M,M,austin25@adventure-works.com,"$70,000 ",1,Partial College,Skilled Manual,Y
20484,159,1,1062.9775,2017-01-22,2017-01-22,1,7,1062.9775,265.744375,490.23040747172735,433.9381000000001,0,0.0,MRS.,GABRIELLA,MORGAN,1942-02-22,S,F,gabriella20@adventure-works.com,"$50,000 ",4,Bachelors,Management,N
20485,172,1,14.98,2017-01-09,2017-01-09,1,2,14.98,7.49,3.5355339059327378,9.377400000000002,0,0.0,MR.,RICHARD,REED,1942-07-15,M,M,richard101@adventure-works.com,"$50,000 ",4,Bachelors,Management,Y
20486,98,1,59.96000000000001,2017-03-24,2017-03-24,1,4,59.96000000000001,19.986666666666668,15.000001111111072,37.534800000000004,0,0.0,MR.,JACK,BUTLER,1942-09-10,M,M,jack14@adventure-works.com,"$60,000 ",3,Graduate Degree,Management,Y
20487,240,1,29.97,2016-11-02,2016-11-02,1,3,29.97,29.97,,18.7611,0,0.0,MR.,ALEXANDER,WHITE,1942-03-04,M,M,alexander16@adventure-works.com,"$60,000 ",3,Graduate Degree,Management,Y
20488,36,1,24.96,2017-05-25,2017-05-25,1,4,24.96,12.48,3.5213917703090067,15.6248,0,0.0,MRS.,CASSIDY,FOSTER,1942-03-15,M,F,cassidy17@adventure-works.com,"$60,000 ",3,Graduate Degree,Management,Y
20489,248,1,63.6042,2016-10-25,2016-10-25,1,5,63.6042,21.2014,11.879286758050753,40.3712,0,0.0,MR.,JACOB,DAVIS,1942-10-08,S,M,jacob5@adventure-works.com,"$70,000 ",5,Bachelors,Management,Y
20492,330,1,92.0273,2016-08-04,2016-08-04,1,3,92.0273,46.01365,2.9042996823675056,43.861900000000006,0,0.0,MRS.,MADISON,MARTIN,1943-02-13,M,F,madison15@adventure-works.com,"$70,000 ",5,Bachelors,Management,Y
20493,44,1,47.94,2017-05-17,2017-05-17,1,6,47.94,15.979999999999999,5.291502622129181,30.010200000000005,0,0.0,MR.,MATTHEW,JACKSON,1943-02-11,M,M,matthew17@adventure-works.com,"$70,000 ",5,Bachelors,Management,Y
20494,298,1,39.95,2016-09-05,2016-09-05,1,5,39.95,19.975,14.135064555919083,25.008499999999998,0,0.0,MR.,JESSE,PETERSON,1943-06-14,M,M,jesse5@adventure-works.com,"$80,000 ",5,Bachelors,Management,Y
20495,192,1,2224.4325,2016-12-20,2016-12-20,1,5,2224.4325,556.108125,1083.7160819978308,887.7152,0,0.0,MR.,WESLEY,WANG,1943-09-11,M,M,wesley1@adventure-works.com,"$80,000 ",5,Bachelors,Management,N
20496,158,1,2215.2067,2017-01-23,2017-01-23,1,2,2215.2067,1107.60335,1518.8075953646812,882.4951,0,0.0,MRS.,JADA,ROBERTS,1943-09-04,M,F,jada17@adventure-works.com,"$90,000 ",5,Bachelors,Management,N
20497,302,1,69.99,2016-09-01,2016-09-01,1,1,69.99,69.99,,43.8137,0,0.0,MRS.,FRANCISCO,JAVIER CASTREJÓN,1944-03-04,M,F,francisco0@adventure-works.com,"$30,000 ",5,Partial High School,Clerical,N
20498,150,1,33.83,2017-01-31,2017-01-31,1,5,33.83,16.915,9.807571055057414,21.177500000000002,0,0.0,MR.,MIGUEL,PHILLIPS,1944-05-11,M,M,miguel41@adventure-works.com,"$40,000 ",4,High School,Professional,N
20500,248,1,73.48,2016-10-25,2016-10-25,1,3,73.48,36.74,37.84435492910403,45.998400000000004,0,0.0,MRS.,MORGAN,BUTLER,1944-04-26,M,F,morgan84@adventure-works.com,"$40,000 ",4,High School,Professional,N
20501,152,1,84.96000000000001,2017-01-29,2017-01-29,1,4,84.96000000000001,42.480000000000004,17.691811665287418,53.1848,0,0.0,MRS.,MORGAN,NELSON,1944-09-16,M,F,morgan7@adventure-works.com,"$70,000 ",4,Bachelors,Management,Y
20502,251,1,74.97,2016-10-22,2016-10-22,1,3,74.97,37.485,24.755808409341032,46.9311,0,0.0,MR.,JOHN,HARRIS,1944-04-26,M,M,john51@adventure-works.com,"$70,000 ",4,Bachelors,Management,Y
20503,254,1,29.96,2016-10-19,2016-10-19,1,4,29.96,14.98,7.0710678118654755,18.754800000000003,0,0.0,MR.,TONY,JAI,1945-03-03,M,M,tony14@adventure-works.com,"$40,000 ",4,High School,Professional,N
20504,114,1,133.0173,2017-03-08,2017-03-08,1,6,133.0173,33.254325,21.67768210600863,69.5214,0,0.0,MRS.,RAKESH,TANGIRALA,1945-09-06,M,F,rakesh0@adventure-works.com,"$40,000 ",5,High School,Professional,N
20505,267,1,88.0173,2016-10-06,2016-10-06,1,6,88.0173,29.339100000000002,19.051486331255102,41.351400000000005,0,0.0,,ALEXA,COX,1945-05-10,M,,alexa8@adventure-works.com,"$40,000 ",5,High School,Professional,N
20506,299,1,83.95,2016-09-04,2016-09-04,1,5,83.95,27.983333333333334,23.07076143809158,31.172500000000007,0,0.0,MRS.,PAIGE,BRADLEY,1945-04-15,M,F,paige1@adventure-works.com,"$40,000 ",5,High School,Professional,N
20507,196,1,63.604200000000006,2016-12-16,2016-12-16,1,5,63.604200000000006,21.201400000000003,11.879286758050753,40.3712,0,0.0,MR.,JOSHUA,ANDERSON,1945-02-15,M,M,joshua11@adventure-works.com,"$70,000 ",4,Bachelors,Management,N
20509,240,1,19.98,2016-11-02,2016-11-02,1,2,19.98,19.98,,12.5074,0,0.0,MRS.,ALEXANDRIA,MURPHY,1945-04-21,M,F,alexandria37@adventure-works.com,"$70,000 ",5,Bachelors,Management,Y
20511,40,1,14.98,2017-05-21,2017-05-21,1,2,14.98,7.49,3.5355339059327378,9.377400000000002,0,0.0,MR.,MATTHEW,TAYLOR,1946-10-19,M,M,matthew14@adventure-works.com,"$60,000 ",4,Bachelors,Management,Y
20512,276,1,19.98,2016-09-27,2016-09-27,1,2,19.98,19.98,,12.5074,0,0.0,MRS.,SYDNEY,PARKER,1947-03-09,M,F,sydney50@adventure-works.com,"$70,000 ",2,Partial College,Professional,Y
20513,273,1,112.04620000000001,2016-09-30,2016-09-30,1,7,112.04620000000001,28.011550000000003,16.356091839943513,68.3275,0,0.0,MR.,JOSEPH,SMITH,1947-02-03,S,M,joseph6@adventure-works.com,"$70,000 ",2,Partial College,Professional,Y
20514,94,1,63.6042,2017-03-28,2017-03-28,1,5,63.6042,21.2014,11.879286758050753,40.3712,0,0.0,MRS.,HANNAH,GRIFFIN,1947-05-04,M,F,hannah42@adventure-works.com,"$70,000 ",2,Partial College,Professional,Y
20515,190,1,120.6904,2016-12-22,2016-12-22,1,8,120.6904,30.1726,15.343211148474321,74.29390000000001,0,0.0,MRS.,JENNA,EDWARDS,1947-03-27,S,F,jenna1@adventure-works.com,"$70,000 ",2,Partial College,Professional,Y
20516,77,1,29.96,2017-04-14,2017-04-14,1,4,29.96,14.98,7.0710678118654755,18.754800000000003,0,0.0,MR.,GABRIEL,RUSSELL,1947-08-02,M,M,gabriel17@adventure-works.com,"$70,000 ",2,Partial College,Professional,Y
20517,190,1,120.93,2016-12-22,2016-12-22,1,4,120.93,60.465,7.74281925399269,75.7022,0,0.0,MRS.,AMBER,EDWARDS,1947-12-11,M,F,amber1@adventure-works.com,"$70,000 ",2,Partial College,Professional,Y
20518,135,1,64.95,2017-02-15,2017-02-15,1,5,64.95,21.650000000000002,12.588355730594845,40.658500000000004,0,0.0,MRS.,DESIREE,SANZ,1947-10-24,M,F,desiree16@adventure-works.com,"$70,000 ",2,Partial College,Professional,Y
20519,29,1,74.93,2017-06-01,2017-06-01,1,7,74.93,18.7325,11.819123980510005,46.9059,0,0.0,MR.,TREVOR,DIAZ,1948-02-20,M,M,trevor21@adventure-works.com,"$40,000 ",2,High School,Professional,Y
20520,273,1,19.97,2016-09-30,2016-09-30,1,3,19.97,9.985,0.007071067811865952,12.501100000000001,0,0.0,MRS.,CASSANDRA,SRINI,1948-06-11,S,F,cassandra9@adventure-works.com,"$40,000 ",2,High School,Professional,Y
20521,21,1,29.8,2017-06-09,2017-06-09,1,6,29.8,7.45,2.0888274222635053,18.654600000000002,0,0.0,MRS.,GINA,CARLSON,1948-07-14,M,F,gina18@adventure-works.com,"$40,000 ",2,High School,Professional,Y
20522,133,1,64.96000000000001,2017-02-17,2017-02-17,1,4,64.96000000000001,32.480000000000004,3.549676041556473,40.6648,0,0.0,MR.,KEVIN,PARKER,1948-12-08,M,M,kevin36@adventure-works.com,"$60,000 ",2,Bachelors,Management,Y
20523,31,1,14.98,2017-05-30,2017-05-30,1,2,14.98,7.49,3.5355339059327378,9.377400000000002,0,0.0,MRS.,EMMA,HOWARD,1948-05-11,M,F,emma38@adventure-works.com,"$60,000 ",2,Bachelors,Management,Y
20524,213,1,78.96000000000001,2016-11-29,2016-11-29,1,4,78.96000000000001,26.320000000000004,25.10770200555997,28.048800000000004,0,0.0,MRS.,ANGELICA,JENKINS,1949-04-05,S,F,angelica6@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y
